phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,inTextReference,publicationYear,fullReference,mass,mass - units,mass - method,mass - comments,mass - metadata comment,original mass,original mass - units,metabolic rate,metabolic rate - units,metabolic rate - method,metabolic rate - comments,metabolic rate - metadata comment,original metabolic rate,original metabolic rate - units,original respiratoryQuotient,original temperature,mass-specific metabolic rate,mass-specific metabolic rate - units,brain size,brain size - units,brain size - method,brain size - comments,brain size - metadata comment,original brain size,original brain size - units,observationID,file,line,modified
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",8.125600058800002e-5,g,immunostaining and microscopy,minor,,0.078432433,mm3,doi-10.1098_rspb.2016.1949::22,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,23,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.7232943544000015e-5,g,immunostaining and microscopy,minor,,0.055244154,mm3,doi-10.1098_rspb.2016.1949::23,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,24,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.709991839600001e-5,g,immunostaining and microscopy,minor,,0.064768261,mm3,doi-10.1098_rspb.2016.1949::24,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,25,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.2714603592000014e-5,g,immunostaining and microscopy,minor,,0.050882822,mm3,doi-10.1098_rspb.2016.1949::25,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,26,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.188607502400001e-5,g,immunostaining and microscopy,minor,,0.050083084,mm3,doi-10.1098_rspb.2016.1949::26,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,27,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,Oecophylla smaragdina,smaragdina,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.215522782400001e-5,g,immunostaining and microscopy,minor,,0.050342884,mm3,doi-10.1098_rspb.2016.1949::27,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,28,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.737690646400003e-5,g,immunostaining and microscopy,"",,0.065035624,mm3,doi-10.1098_rspb.2016.1949::28,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,29,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.744407552400002e-5,g,immunostaining and microscopy,"",,0.065100459,mm3,doi-10.1098_rspb.2016.1949::29,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,30,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.841926957600001e-5,g,immunostaining and microscopy,"",,0.066041766,mm3,doi-10.1098_rspb.2016.1949::30,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,31,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",7.330985676000002e-5,g,immunostaining and microscopy,"",,0.07076241,mm3,doi-10.1098_rspb.2016.1949::31,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,32,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.811801735200002e-5,g,immunostaining and microscopy,"",,0.065750982,mm3,doi-10.1098_rspb.2016.1949::32,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,33,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.731422360000001e-5,g,immunostaining and microscopy,"",,0.0456701,mm3,doi-10.1098_rspb.2016.1949::33,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,34,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",3.9663413328e-5,g,immunostaining and microscopy,"",,0.038285148,mm3,doi-10.1098_rspb.2016.1949::34,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,35,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.0344512880000004e-5,g,immunostaining and microscopy,"",,0.03894258,mm3,doi-10.1098_rspb.2016.1949::35,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,36,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.132297447600001e-5,g,immunostaining and microscopy,"",,0.039887041,mm3,doi-10.1098_rspb.2016.1949::36,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,37,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.083498775600001e-5,g,immunostaining and microscopy,"",,0.049068521,mm3,doi-10.1098_rspb.2016.1949::37,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,38,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.4044241216000014e-5,g,immunostaining and microscopy,"",,0.052166256,mm3,doi-10.1098_rspb.2016.1949::38,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,39,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",3.600000000000001e-5,g,immunostaining and microscopy,"",,36,ug,doi-10.1098_rspb.2016.1949::39,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,40,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.000000000000001e-5,g,immunostaining and microscopy,"",,40,ug,doi-10.1098_rspb.2016.1949::40,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,41,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.000000000000001e-5,g,immunostaining and microscopy,"",,40,ug,doi-10.1098_rspb.2016.1949::41,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,42,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.1000000000000006e-5,g,immunostaining and microscopy,"",,51,ug,doi-10.1098_rspb.2016.1949::42,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,43,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.950000000000001e-5,g,immunostaining and microscopy,"",,49.5,ug,doi-10.1098_rspb.2016.1949::43,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,44,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.4500000000000004e-5,g,immunostaining and microscopy,"",,44.5,ug,doi-10.1098_rspb.2016.1949::44,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,45,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.700000000000001e-5,g,immunostaining and microscopy,"",,47,ug,doi-10.1098_rspb.2016.1949::45,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,46,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",3.3e-5,g,immunostaining and microscopy,"",,33,ug,doi-10.1098_rspb.2016.1949::46,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,47,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.950000000000001e-5,g,immunostaining and microscopy,"",,49.5,ug,doi-10.1098_rspb.2016.1949::47,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,48,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.8500000000000007e-5,g,immunostaining and microscopy,"",,48.5,ug,doi-10.1098_rspb.2016.1949::48,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,49,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.55e-5,g,immunostaining and microscopy,"",,65.5,ug,doi-10.1098_rspb.2016.1949::49,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,50,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",6.800000000000001e-5,g,immunostaining and microscopy,"",,68,ug,doi-10.1098_rspb.2016.1949::50,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,51,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.350000000000001e-5,g,immunostaining and microscopy,"",,43.5,ug,doi-10.1098_rspb.2016.1949::51,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,52,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",3.6500000000000006e-5,g,immunostaining and microscopy,"",,36.5,ug,doi-10.1098_rspb.2016.1949::52,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,53,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.550000000000001e-5,g,immunostaining and microscopy,"",,45.5,ug,doi-10.1098_rspb.2016.1949::53,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,54,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",5.1000000000000006e-5,g,immunostaining and microscopy,"",,51,ug,doi-10.1098_rspb.2016.1949::54,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,55,2021-03-01T06:55:58Z
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica subsericea,subsericea,,1,"Kamhi, et al., 2016",2016,"Kamhi, J.F., Gronenberg, W., Robson, S.K.A. & Traniello, J.F.A. (2016) Social complexity influences brain investment and neural operation costs in ants. Proceedings of the Royal Society B: Biological Sciences, 283, 20161949.",,"",,"","",,"",,"",,"","",,"",,,,"",4.700000000000001e-5,g,immunostaining and microscopy,"",,47,ug,doi-10.1098_rspb.2016.1949::55,../data/raw/brain size/Insecta/doi-10.1098_rspb.2016.1949.csv,56,2021-03-01T06:55:58Z
